FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
140,175.014,192.168.0.167,9,192.168.0.34,9,UDP,251,211,40,19076,16036,1.43417,1.20562,108.997,91.6269,0.0469631,0.0404593,0.733015,76,0.159363,0.028436,Sybil Attack
141,175.018,192.168.0.167,9,192.168.0.39,9,UDP,251,216,35,19076,16416,1.43414,1.23416,108.995,93.7962,0.0434082,0.0413029,0.75037,76,0.139442,0.00925926,Sybil Attack
142,175.019,192.168.0.167,9,192.168.0.43,9,UDP,251,216,35,19076,16416,1.43413,1.23416,108.994,93.7958,0.0503095,0.0435788,0.750366,76,0.139442,0.00925926,Sybil Attack
143,175.021,192.168.0.167,9,192.168.0.56,9,UDP,251,223,28,19076,16948,1.43411,1.27413,108.993,96.834,0.0464428,0.0407576,0.774672,76,0.111554,0.0627803,Sybil Attack
144,175.025,192.168.0.167,9,192.168.0.65,9,UDP,251,226,25,19076,17176,1.43408,1.29124,108.99,98.1343,0.0604399,0.0468591,0.785074,76,0.0996016,0.00884956,Sybil Attack
145,175.007,192.168.0.168,9,192.168.0.16,9,UDP,251,212,39,19076,16112,1.43423,1.21138,109.001,92.0648,0.0443259,0.0385158,0.736519,76,0.155378,0.0660377,Sybil Attack
146,175.009,192.168.0.168,9,192.168.0.19,9,UDP,251,221,30,19076,16796,1.43421,1.26279,109,95.9723,0.040686,0.0367025,0.767779,76,0.119522,0.0452489,Sybil Attack
147,175.011,192.168.0.168,9,192.168.0.24,9,UDP,251,223,28,19076,16948,1.4342,1.27421,108.999,96.8398,0.0427756,0.0453398,0.774719,76,0.111554,0.0358744,Sybil Attack
148,175.014,192.168.0.168,9,192.168.0.34,9,UDP,251,211,40,19076,16036,1.43417,1.20562,108.997,91.6269,0.0521994,0.04784,0.733015,76,0.159363,0.0331754,Sybil Attack
149,175.018,192.168.0.168,9,192.168.0.39,9,UDP,251,216,35,19076,16416,1.43414,1.23416,108.995,93.7963,0.0441737,0.0428649,0.75037,76,0.139442,0.00925926,Sybil Attack
150,175.019,192.168.0.168,9,192.168.0.43,9,UDP,251,216,35,19076,16416,1.43413,1.23415,108.994,93.7958,0.0516732,0.0462403,0.750366,76,0.139442,0.00925926,Sybil Attack
151,175.021,192.168.0.168,9,192.168.0.56,9,UDP,251,223,28,19076,16948,1.43411,1.27413,108.993,96.834,0.0494499,0.0416604,0.774672,76,0.111554,0.0313901,Sybil Attack
152,175.025,192.168.0.168,9,192.168.0.65,9,UDP,251,224,27,19076,17024,1.43408,1.27981,108.99,97.2658,0.051301,0.0362861,0.778127,76,0.10757,0.00892857,Sybil Attack
153,175.033,192.168.0.169,9,192.168.0.16,9,UDP,251,211,40,19076,16036,1.43402,1.20549,108.985,91.617,0.0506689,0.0377114,0.732936,76,0.159363,0.0663507,Sybil Attack
154,175.009,192.168.0.169,9,192.168.0.19,9,UDP,251,221,30,19076,16796,1.43421,1.26279,109,95.9723,0.044438,0.0360374,0.767778,76,0.119522,0.0452489,Sybil Attack
155,175.011,192.168.0.169,9,192.168.0.24,9,UDP,251,223,28,19076,16948,1.4342,1.27421,108.999,96.8398,0.0490055,0.0460027,0.774719,76,0.111554,0.0358744,Sybil Attack
156,175.014,192.168.0.169,9,192.168.0.34,9,UDP,251,210,41,19076,15960,1.43417,1.1999,108.997,91.1926,0.0492276,0.0466021,0.729541,76,0.163347,0.0333333,Sybil Attack
157,175.018,192.168.0.169,9,192.168.0.39,9,UDP,251,217,34,19076,16492,1.43414,1.23987,108.995,94.2305,0.0493036,0.0491571,0.753844,76,0.135458,0.0138249,Sybil Attack
158,175.019,192.168.0.169,9,192.168.0.43,9,UDP,251,216,35,19076,16416,1.43413,1.23415,108.994,93.7957,0.0532141,0.0463396,0.750366,76,0.139442,0.00925926,Sybil Attack
159,175.021,192.168.0.169,9,192.168.0.56,9,UDP,251,223,28,19076,16948,1.43411,1.27413,108.993,96.834,0.0494849,0.0416594,0.774672,76,0.111554,0.0313901,Sybil Attack
160,175.026,192.168.0.169,9,192.168.0.65,9,UDP,251,226,25,19076,17176,1.43408,1.29124,108.99,98.1343,0.0574896,0.0407117,0.785074,76,0.0996016,0.00884956,Sybil Attack
161,175.003,192.168.0.150,9,192.168.0.12,9,UDP,251,242,9,19076,18392,1.43426,1.38284,109.004,105.095,0.00335783,0.00106077,0.840764,76,0.0358566,0,Sybil Attack
162,175.004,192.168.0.150,9,192.168.0.22,9,UDP,251,245,6,19076,18620,1.43426,1.39997,109.003,106.398,0.00498494,0.00129342,0.851182,76,0.0239044,0,Sybil Attack
163,175.005,192.168.0.150,9,192.168.0.23,9,UDP,251,236,15,19076,17936,1.43425,1.34854,109.003,102.489,0.00600137,0.00143778,0.81991,76,0.059761,0.0127119,Sybil Attack
164,175.007,192.168.0.150,9,192.168.0.29,9,UDP,251,227,24,19076,17252,1.43423,1.29709,109.001,98.5787,0.00850276,0.00164855,0.78863,76,0.0956175,0,Sybil Attack
165,175.008,192.168.0.150,9,192.168.0.33,9,UDP,251,236,15,19076,17936,1.43422,1.34851,109.001,102.487,0.00924404,0.00164575,0.819893,76,0.059761,0,Sybil Attack
166,175.009,192.168.0.150,9,192.168.0.38,9,UDP,251,238,13,19076,18088,1.43421,1.35993,109,103.355,0.0102076,0.00166963,0.826837,76,0.0517928,0,Sybil Attack
167,175.011,192.168.0.150,9,192.168.0.44,9,UDP,251,226,25,19076,17176,1.4342,1.29135,108.999,98.1425,0.0117954,0.00183911,0.78514,76,0.0996016,0.00442478,Sybil Attack
168,175.014,192.168.0.150,9,192.168.0.49,9,UDP,251,235,16,19076,17860,1.43417,1.34275,108.997,102.049,0.0139668,0.00204554,0.816393,76,0.063745,0.00851064,Sybil Attack
169,175.015,192.168.0.150,9,192.168.0.54,9,UDP,251,250,1,19076,19000,1.43416,1.42844,108.996,108.562,0.016032,0.0024494,0.868495,76,0.00398406,0.008,Sybil Attack
170,175.018,192.168.0.150,9,192.168.0.63,9,UDP,251,230,21,19076,17480,1.43414,1.31415,108.994,99.8753,0.0185205,0.00289651,0.799003,76,0.0836653,0,Sybil Attack
171,175.003,192.168.0.151,9,192.168.0.12,9,UDP,251,242,9,19076,18392,1.43426,1.38283,109.004,105.095,0.00339065,0.00106077,0.840764,76,0.0358566,0,Sybil Attack
172,175.004,192.168.0.151,9,192.168.0.22,9,UDP,251,245,6,19076,18620,1.43426,1.39997,109.003,106.398,0.00501829,0.00129315,0.851182,76,0.0239044,0,Sybil Attack
173,175.005,192.168.0.151,9,192.168.0.23,9,UDP,251,236,15,19076,17936,1.43425,1.34854,109.003,102.489,0.00603447,0.00143778,0.819909,76,0.059761,0.0127119,Sybil Attack
174,175.007,192.168.0.151,9,192.168.0.29,9,UDP,251,227,24,19076,17252,1.43423,1.29709,109.001,98.5787,0.00853587,0.00164855,0.78863,76,0.0956175,0,Sybil Attack
175,175.008,192.168.0.151,9,192.168.0.33,9,UDP,251,236,15,19076,17936,1.43422,1.34851,109.001,102.487,0.00927742,0.0016452,0.819892,76,0.059761,0,Sybil Attack
176,175.009,192.168.0.151,9,192.168.0.38,9,UDP,251,238,13,19076,18088,1.43421,1.35993,109,103.355,0.0102405,0.00166963,0.826837,76,0.0517928,0,Sybil Attack
177,175.011,192.168.0.151,9,192.168.0.44,9,UDP,251,226,25,19076,17176,1.4342,1.29135,108.999,98.1424,0.0118282,0.00183911,0.785139,76,0.0996016,0.00442478,Sybil Attack
178,175.014,192.168.0.151,9,192.168.0.49,9,UDP,251,235,16,19076,17860,1.43417,1.34275,108.997,102.049,0.0139997,0.00204554,0.816393,76,0.063745,0.00851064,Sybil Attack
179,175.016,192.168.0.151,9,192.168.0.54,9,UDP,251,250,1,19076,19000,1.43416,1.42844,108.996,108.562,0.0160647,0.00244913,0.868494,76,0.00398406,0.008,Sybil Attack
180,175.018,192.168.0.151,9,192.168.0.63,9,UDP,251,230,21,19076,17480,1.43414,1.31415,108.994,99.8753,0.0185533,0.00289651,0.799003,76,0.0836653,0,Sybil Attack
181,175.003,192.168.0.152,9,192.168.0.12,9,UDP,251,242,9,19076,18392,1.43426,1.38283,109.004,105.095,0.00342347,0.00106077,0.840764,76,0.0358566,0,Sybil Attack
182,175.004,192.168.0.152,9,192.168.0.22,9,UDP,251,245,6,19076,18620,1.43425,1.39997,109.003,106.398,0.00505165,0.00129288,0.851182,76,0.0239044,0,Sybil Attack
183,175.005,192.168.0.152,9,192.168.0.23,9,UDP,251,236,15,19076,17936,1.43425,1.34854,109.003,102.489,0.00606757,0.00143778,0.819909,76,0.059761,0.0127119,Sybil Attack
184,175.007,192.168.0.152,9,192.168.0.29,9,UDP,251,227,24,19076,17252,1.43423,1.29709,109.001,98.5787,0.00856898,0.00164856,0.788629,76,0.0956175,0,Sybil Attack
185,175.008,192.168.0.152,9,192.168.0.33,9,UDP,251,236,15,19076,17936,1.43422,1.34851,109.001,102.487,0.0093108,0.00164464,0.819892,76,0.059761,0,Sybil Attack
186,175.009,192.168.0.152,9,192.168.0.38,9,UDP,251,238,13,19076,18088,1.43421,1.35993,109,103.355,0.0102733,0.00166963,0.826836,76,0.0517928,0,Sybil Attack
187,175.011,192.168.0.152,9,192.168.0.44,9,UDP,251,226,25,19076,17176,1.4342,1.29135,108.999,98.1424,0.011861,0.00183911,0.785139,76,0.0996016,0.00442478,Sybil Attack
188,175.014,192.168.0.152,9,192.168.0.49,9,UDP,251,235,16,19076,17860,1.43417,1.34275,108.997,102.049,0.0140325,0.00204554,0.816393,76,0.063745,0.00851064,Sybil Attack
189,175.016,192.168.0.152,9,192.168.0.54,9,UDP,251,250,1,19076,19000,1.43416,1.42844,108.996,108.562,0.0160974,0.00244887,0.868494,76,0.00398406,0.008,Sybil Attack
190,175.018,192.168.0.152,9,192.168.0.63,9,UDP,251,230,21,19076,17480,1.43414,1.31415,108.994,99.8753,0.0185861,0.00289652,0.799002,76,0.0836653,0,Sybil Attack
191,175.003,192.168.0.153,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00344514,0.0010404,0.837289,76,0.0398406,0,Sybil Attack
192,175.004,192.168.0.153,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39426,109.003,105.963,0.00503193,0.00122819,0.847707,76,0.0278884,0,Sybil Attack
193,175.005,192.168.0.153,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00605314,0.00137837,0.816435,76,0.063745,0.012766,Sybil Attack
194,175.007,192.168.0.153,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1444,0.00857433,0.00160216,0.785155,76,0.0996016,0,Sybil Attack
195,175.008,192.168.0.153,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00934771,0.00163017,0.816418,76,0.063745,0,Sybil Attack
196,175.009,192.168.0.153,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0102833,0.00162946,0.823362,76,0.0557769,0,Sybil Attack
197,175.011,192.168.0.153,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.4342,1.28563,108.999,97.7081,0.0118732,0.00179801,0.781665,76,0.103586,0.00444444,Sybil Attack
198,175.014,192.168.0.153,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0140751,0.00203135,0.812919,76,0.0677291,0.00854701,Sybil Attack
199,175.016,192.168.0.153,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.128,0.0161792,0.00244457,0.86502,76,0.00796813,0.00803213,Sybil Attack
200,175.018,192.168.0.153,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43414,1.30843,108.994,99.441,0.0186452,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
201,175.003,192.168.0.154,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00347796,0.0010404,0.837289,76,0.0398406,0,Sybil Attack
202,175.004,192.168.0.154,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39426,109.003,105.963,0.00506529,0.00122792,0.847707,76,0.0278884,0,Sybil Attack
203,175.005,192.168.0.154,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00608624,0.00137865,0.816435,76,0.063745,0.012766,Sybil Attack
204,175.007,192.168.0.154,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1444,0.00860744,0.00160216,0.785155,76,0.0996016,0,Sybil Attack
205,175.008,192.168.0.154,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00938109,0.00162989,0.816418,76,0.063745,0,Sybil Attack
206,175.009,192.168.0.154,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0103162,0.00162946,0.823362,76,0.0557769,0,Sybil Attack
207,175.011,192.168.0.154,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.4342,1.28563,108.999,97.7081,0.011906,0.00179801,0.781665,76,0.103586,0.00444444,Sybil Attack
208,175.014,192.168.0.154,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0141079,0.00203135,0.812919,76,0.0677291,0.00854701,Sybil Attack
209,175.016,192.168.0.154,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.0162119,0.00244431,0.86502,76,0.00796813,0.00803213,Sybil Attack
210,175.018,192.168.0.154,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43414,1.30843,108.994,99.441,0.018678,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
211,175.003,192.168.0.155,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00351078,0.0010404,0.837289,76,0.0398406,0,Sybil Attack
212,175.004,192.168.0.155,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00509865,0.00122765,0.847707,76,0.0278884,0,Sybil Attack
213,175.005,192.168.0.155,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00611934,0.00137893,0.816435,76,0.063745,0.012766,Sybil Attack
214,175.008,192.168.0.155,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1444,0.00864055,0.00160216,0.785155,76,0.0996016,0,Sybil Attack
215,175.008,192.168.0.155,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00941447,0.00162961,0.816418,76,0.063745,0,Sybil Attack
216,175.009,192.168.0.155,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.010349,0.00162946,0.823362,76,0.0557769,0,Sybil Attack
217,175.011,192.168.0.155,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.7081,0.0119389,0.00179801,0.781665,76,0.103586,0.00444444,Sybil Attack
218,175.014,192.168.0.155,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0141408,0.00203135,0.812919,76,0.0677291,0.00854701,Sybil Attack
219,175.016,192.168.0.155,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.0162446,0.00244404,0.86502,76,0.00796813,0.00803213,Sybil Attack
220,175.018,192.168.0.155,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43414,1.30843,108.994,99.441,0.0187108,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
221,175.003,192.168.0.156,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.0035436,0.0010404,0.837289,76,0.0398406,0,Sybil Attack
222,175.004,192.168.0.156,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00513201,0.00122738,0.847707,76,0.0278884,0,Sybil Attack
223,175.005,192.168.0.156,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00615244,0.00137921,0.816435,76,0.063745,0.012766,Sybil Attack
224,175.008,192.168.0.156,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00867366,0.00160216,0.785155,76,0.0996016,0,Sybil Attack
225,175.008,192.168.0.156,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00944784,0.00162933,0.816418,76,0.063745,0,Sybil Attack
226,175.009,192.168.0.156,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0103818,0.00162946,0.823362,76,0.0557769,0,Sybil Attack
227,175.011,192.168.0.156,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.7081,0.0119717,0.00179801,0.781665,76,0.103586,0.00444444,Sybil Attack
228,175.014,192.168.0.156,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0141736,0.00203135,0.812919,76,0.0677291,0.00854701,Sybil Attack
229,175.016,192.168.0.156,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.0162773,0.00244378,0.86502,76,0.00796813,0.00803213,Sybil Attack
230,175.018,192.168.0.156,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43414,1.30843,108.994,99.441,0.0187436,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
231,175.003,192.168.0.157,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00357642,0.0010404,0.837288,76,0.0398406,0,Sybil Attack
232,175.004,192.168.0.157,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00516537,0.00122712,0.847707,76,0.0278884,0,Sybil Attack
233,175.005,192.168.0.157,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00618554,0.00137949,0.816434,76,0.063745,0.012766,Sybil Attack
234,175.008,192.168.0.157,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00870677,0.00160216,0.785155,76,0.0996016,0,Sybil Attack
235,175.009,192.168.0.157,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00948122,0.00162905,0.816417,76,0.063745,0,Sybil Attack
236,175.009,192.168.0.157,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0104146,0.00162946,0.823362,76,0.0557769,0,Sybil Attack
237,175.011,192.168.0.157,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.7081,0.0120045,0.00179801,0.781665,76,0.103586,0.00444444,Sybil Attack
238,175.014,192.168.0.157,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0142064,0.00203135,0.812918,76,0.0677291,0.00854701,Sybil Attack
239,175.016,192.168.0.157,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.01631,0.00244352,0.865019,76,0.00796813,0.00803213,Sybil Attack
240,175.018,192.168.0.157,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43413,1.30843,108.994,99.441,0.0187765,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
241,175.003,192.168.0.158,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00360924,0.0010404,0.837288,76,0.0398406,0,Sybil Attack
242,175.004,192.168.0.158,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00519872,0.00122685,0.847707,76,0.0278884,0,Sybil Attack
243,175.005,192.168.0.158,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00621863,0.00137977,0.816434,76,0.063745,0.012766,Sybil Attack
244,175.008,192.168.0.158,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00873988,0.00160216,0.785154,76,0.0996016,0,Sybil Attack
245,175.009,192.168.0.158,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.0095146,0.00162877,0.816417,76,0.063745,0,Sybil Attack
246,175.009,192.168.0.158,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0104474,0.00162946,0.823361,76,0.0557769,0,Sybil Attack
247,175.011,192.168.0.158,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.708,0.0120373,0.00179801,0.781664,76,0.103586,0.00444444,Sybil Attack
248,175.014,192.168.0.158,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0142392,0.00203135,0.812918,76,0.0677291,0.00854701,Sybil Attack
249,175.016,192.168.0.158,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.0163427,0.00244325,0.865019,76,0.00796813,0.00803213,Sybil Attack
250,175.018,192.168.0.158,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43413,1.30843,108.994,99.4409,0.0188093,0.00289042,0.795528,76,0.0876494,0,Sybil Attack
251,175.003,192.168.0.159,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00364206,0.0010404,0.837288,76,0.0398406,0,Sybil Attack
252,175.004,192.168.0.159,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00523208,0.00122658,0.847706,76,0.0278884,0,Sybil Attack
253,175.005,192.168.0.159,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43425,1.34282,109.003,102.054,0.00625173,0.00138005,0.816434,76,0.063745,0.012766,Sybil Attack
254,175.008,192.168.0.159,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00877299,0.00160216,0.785154,76,0.0996016,0,Sybil Attack
255,175.009,192.168.0.159,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00954798,0.00162849,0.816417,76,0.063745,0,Sybil Attack
256,175.009,192.168.0.159,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0104803,0.00162946,0.823361,76,0.0557769,0,Sybil Attack
257,175.011,192.168.0.159,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.708,0.0120701,0.00179801,0.781664,76,0.103586,0.00444444,Sybil Attack
258,175.014,192.168.0.159,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.014272,0.00203135,0.812918,76,0.0677291,0.00854701,Sybil Attack
259,175.016,192.168.0.159,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.0163753,0.00244299,0.865019,76,0.00796813,0.00803213,Sybil Attack
260,175.018,192.168.0.159,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43413,1.30843,108.994,99.4409,0.0188421,0.00289042,0.795527,76,0.0876494,0,Sybil Attack
261,175.003,192.168.0.160,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.00367488,0.0010404,0.837288,76,0.0398406,0,Sybil Attack
262,175.004,192.168.0.160,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.00526544,0.00122631,0.847706,76,0.0278884,0,Sybil Attack
263,175.005,192.168.0.160,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43424,1.34282,109.003,102.054,0.00628483,0.00138033,0.816434,76,0.063745,0.012766,Sybil Attack
264,175.008,192.168.0.160,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00880611,0.00160216,0.785154,76,0.0996016,0,Sybil Attack
265,175.009,192.168.0.160,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43422,1.34279,109,102.052,0.00958136,0.00162821,0.816417,76,0.063745,0,Sybil Attack
266,175.009,192.168.0.160,9,192.168.0.38,9,UDP,251,237,14,19076,18012,1.43421,1.35421,109,102.92,0.0105131,0.00162946,0.823361,76,0.0557769,0,Sybil Attack
267,175.011,192.168.0.160,9,192.168.0.44,9,UDP,251,225,26,19076,17100,1.43419,1.28563,108.999,97.708,0.012103,0.00179801,0.781664,76,0.103586,0.00444444,Sybil Attack
268,175.014,192.168.0.160,9,192.168.0.49,9,UDP,251,234,17,19076,17784,1.43417,1.33704,108.997,101.615,0.0143049,0.00203135,0.812918,76,0.0677291,0.00854701,Sybil Attack
269,175.016,192.168.0.160,9,192.168.0.54,9,UDP,251,249,2,19076,18924,1.43416,1.42273,108.996,108.127,0.016408,0.00244273,0.865019,76,0.00796813,0.00803213,Sybil Attack
270,175.019,192.168.0.160,9,192.168.0.63,9,UDP,251,229,22,19076,17404,1.43413,1.30843,108.994,99.4409,0.0188749,0.00289042,0.795527,76,0.0876494,0,Sybil Attack
271,175.003,192.168.0.161,9,192.168.0.12,9,UDP,251,241,10,19076,18316,1.43426,1.37712,109.004,104.661,0.0037077,0.0010404,0.837288,76,0.0398406,0,Sybil Attack
272,175.004,192.168.0.161,9,192.168.0.22,9,UDP,251,244,7,19076,18544,1.43425,1.39425,109.003,105.963,0.0052988,0.00122604,0.847706,76,0.0278884,0,Sybil Attack
273,175.005,192.168.0.161,9,192.168.0.23,9,UDP,251,235,16,19076,17860,1.43424,1.34282,109.003,102.054,0.00631793,0.00138061,0.816434,76,0.063745,0.012766,Sybil Attack
274,175.008,192.168.0.161,9,192.168.0.29,9,UDP,251,226,25,19076,17176,1.43422,1.29137,109.001,98.1443,0.00883922,0.00160216,0.785154,76,0.0996016,0,Sybil Attack
275,175.009,192.168.0.161,9,192.168.0.33,9,UDP,251,235,16,19076,17860,1.43421,1.34279,109,102.052,0.00961474,0.00162793,0.816417,76,0.063745,0,Sybil Attack
